loopCnt,assist_level,thighDeg_RH,incPosDeg_RH,MotorActCurrent_RH,accX_Calib_RH,accY_Calib_RH,gyroZ_Calib_RH,thighDeg_LH,incPosDeg_LH,MotorActCurrent_LH,accX_Calib_LH,accY_Calib_LH,gyroZ_Calib_LH,u_RH,u_LH,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode,emg_R1,emg_L1,fsr_R1,fsr_R2,fsr_L1,fsr_L2,free_var1,free_var2
2489,0.000,30.334,43.430,1.851,3.566,7.486,23.972,4.032,17.238,-0.456,1.802,7.227,23.453,0.000,0.000,0.000,0.000,0,0.140,0.041,866,1061,1445,1063,3.388,6.775
2490,0.000,30.488,43.605,1.829,2.790,6.916,23.697,3.922,17.172,-0.467,1.660,7.342,23.423,0.000,0.000,0.000,0.000,0,0.138,0.041,866,1057,1445,1064,3.021,7.141
2491,0.000,30.641,43.781,1.873,2.743,7.354,23.972,3.812,17.084,-0.467,1.921,7.249,23.453,0.000,0.000,0.000,0.000,0,0.137,0.040,866,1057,1446,1063,3.479,7.416
2492,0.000,30.795,43.957,1.873,2.640,7.572,23.789,3.702,16.996,-0.478,1.888,7.146,23.026,0.000,0.000,0.000,0.000,0,0.137,0.040,866,1057,1446,1064,2.747,6.867
2493,0.000,30.927,44.111,1.895,1.969,6.985,22.904,3.593,16.908,-0.445,1.713,7.323,22.446,0.000,0.000,0.000,0.000,0,0.134,0.039,861,1057,1447,1064,2.655,7.324
2494,0.000,31.059,44.287,1.917,2.735,7.234,22.721,3.483,16.820,-0.467,1.816,7.409,21.927,0.000,0.000,0.000,0.000,0,0.132,0.039,866,1058,1448,1062,2.564,7.507
2495,0.000,31.213,44.462,1.895,3.159,7.615,22.354,3.373,16.754,-0.478,1.969,7.289,21.408,0.000,0.000,0.000,0.000,0,0.130,0.040,865,1057,1447,1062,1.923,6.958
2496,0.000,31.366,44.616,1.917,3.008,7.282,22.202,3.263,16.667,-0.456,1.938,7.447,21.134,0.000,0.000,0.000,0.000,0,0.129,0.038,866,1057,1447,1063,2.655,7.233
2497,0.000,31.520,44.792,1.928,3.130,7.296,22.812,3.153,16.579,-0.456,2.180,7.380,21.317,0.000,0.000,0.000,0.000,0,0.129,0.038,866,1056,1446,1065,3.113,7.599
2498,0.000,31.696,44.946,1.939,3.992,7.675,23.789,3.043,16.491,-0.456,2.254,7.170,21.561,0.000,0.000,0.000,0.000,0,0.126,0.038,864,1056,1447,1065,2.930,7.233
